DATE,FLIGHT_NUM,WAY,HAUL,PLANE,TEAM,NUMBER,START,END
20170620,1240,Departure,Moyen,321,POLY,2,6:25:00,7:30:00
20170620,1240,Departure,Moyen,321,RZA,1,6:15:00,7:40:00
20170620,1241,Arrival,Moyen,321,POLY,2,10:35:00,11:50:00
20170620,1241,Arrival,Moyen,321,RZA,1,10:30:00,12:00:00
20170620,1241,Arrival,Moyen,321,ASA,1,10:35:00,11:50:00
20170620,1243,Arrival,Moyen,320,POLY,2,8:20:00,9:35:00
20170620,1243,Arrival,Moyen,320,RZA,1,8:15:00,9:45:00
20170620,1243,Arrival,Moyen,320,ASA,1,8:15:00,9:35:00
20170620,1247,Arrival,Moyen,321,POLY,2,8:45:00,9:30:00
20170620,1247,Arrival,Moyen,321,RZA,1,8:45:00,9:30:00
20170620,1247,Arrival,Moyen,321,ASA,1,8:45:00,9:25:00
20170620,1249,Arrival,Moyen,320,POLY,2,22:10:00,22:55:00
20170620,1249,Arrival,Moyen,320,RZA,1,22:10:00,22:55:00
20170620,1249,Arrival,Moyen,320,ASA,1,22:10:00,22:45:00
20170620,1258,Departure,Moyen,319,POLY,1,11:00:00,11:15:00
20170620,1258,Departure,Moyen,319,RZA,1,10:00:00,11:30:00
20170620,1259,Arrival,Moyen,319,POLY,1,17:40:00,18:45:00
20170620,1259,Arrival,Moyen,319,RZA,1,17:30:00,19:00:00
20170620,1263,Arrival,Moyen,320,POLY,2,15:30:00,16:40:00
20170620,1263,Arrival,Moyen,320,RZA,1,15:25:00,16:50:00
20170620,1263,Arrival,Moyen,320,ASA,1,15:30:00,16:40:00
20170620,1266,Departure,Moyen,318,RZA,1,19:35:00,21:15:00
20170620,1267,Arrival,Moyen,318,POLY,1,8:45:00,9:00:00
20170620,1267,Arrival,Moyen,318,RZA,1,8:45:00,9:30:00
20170620,1280,Departure,Moyen,319,POLY,1,15:50:00,16:05:00
20170620,1280,Departure,Moyen,319,RZA,1,14:50:00,16:20:00
20170620,1281,Arrival,Moyen,319,POLY,1,19:40:00,19:55:00
20170620,1281,Arrival,Moyen,319,RZA,1,19:40:00,20:25:00
20170620,1284,Departure,Moyen,319,POLY,1,9:55:00,10:10:00
20170620,1284,Departure,Moyen,319,RZA,1,8:55:00,10:25:00
20170620,1285,Arrival,Moyen,319,POLY,1,15:50:00,16:05:00
20170620,1285,Arrival,Moyen,319,RZA,1,15:50:00,16:35:00
20170620,1295,Arrival,Moyen,321,POLY,2,18:50:00,19:35:00
20170620,1295,Arrival,Moyen,321,RZA,1,18:50:00,19:35:00
20170620,1295,Arrival,Moyen,321,ASA,1,18:50:00,19:30:00
20170620,1300,Departure,Moyen,320,ASA,1,8:10:00,9:15:00
20170620,1300,Departure,Moyen,320,POLY,2,8:10:00,9:15:00
20170620,1300,Departure,Moyen,320,RZA,1,8:00:00,9:25:00
20170620,1301,Arrival,Moyen,320,POLY,2,14:00:00,15:20:00
20170620,1301,Arrival,Moyen,320,RZA,1,13:55:00,15:30:00
20170620,1301,Arrival,Moyen,320,ASA,1,14:00:00,15:20:00
20170620,1305,Arrival,Moyen,320,POLY,2,19:30:00,20:15:00
20170620,1305,Arrival,Moyen,320,RZA,1,19:30:00,20:15:00
20170620,1305,Arrival,Moyen,320,ASA,1,19:30:00,20:05:00
20170620,1312,Departure,Moyen,318,POLY,1,18:10:00,18:25:00
20170620,1312,Departure,Moyen,318,RZA,1,17:10:00,18:40:00
20170620,1313,Arrival,Moyen,318,POLY,1,22:00:00,22:15:00
20170620,1313,Arrival,Moyen,318,RZA,1,22:00:00,22:45:00
20170620,1314,Departure,Moyen,318,POLY,1,18:00:00,19:00:00
20170620,1315,Arrival,Moyen,318,POLY,1,22:05:00,22:20:00
20170620,1315,Arrival,Moyen,318,RZA,1,22:05:00,22:50:00
20170620,1320,Departure,Moyen,320,ASA,1,22:20:00,23:25:00
20170620,1320,Departure,Moyen,320,POLY,2,22:20:00,23:25:00
20170620,1320,Departure,Moyen,320,RZA,1,22:10:00,23:35:00
20170620,1321,Arrival,Moyen,320,POLY,2,11:55:00,12:40:00
20170620,1321,Arrival,Moyen,320,RZA,1,11:55:00,12:40:00
20170620,1321,Arrival,Moyen,320,ASA,1,11:50:00,12:30:00
20170620,1326,Departure,Moyen,318,RZA,1,19:45:00,21:25:00
20170620,1327,Arrival,Moyen,318,RZA,1,8:20:00,10:05:00
20170620,1328,Departure,Moyen,318,POLY,1,15:15:00,15:30:00
20170620,1328,Departure,Moyen,318,RZA,1,14:15:00,15:45:00
20170620,1329,Arrival,Moyen,318,RZA,1,19:20:00,20:15:00
20170620,1340,Departure,Moyen,321,ASA,1,6:55:00,8:00:00
20170620,1340,Departure,Moyen,321,POLY,2,6:55:00,8:00:00
20170620,1340,Departure,Moyen,321,RZA,1,6:45:00,8:10:00
20170620,1341,Arrival,Moyen,321,POLY,2,11:40:00,13:05:00
20170620,1341,Arrival,Moyen,321,RZA,1,11:35:00,13:15:00
20170620,1341,Arrival,Moyen,321,ASA,1,11:40:00,13:05:00
20170620,1343,Arrival,Moyen,320,POLY,2,19:10:00,19:55:00
20170620,1343,Arrival,Moyen,320,RZA,1,19:10:00,19:55:00
20170620,1343,Arrival,Moyen,320,ASA,1,19:10:00,19:45:00
20170620,1346,Departure,Moyen,320,ASA,1,13:10:00,14:15:00
20170620,1346,Departure,Moyen,320,POLY,2,13:10:00,14:15:00
20170620,1346,Departure,Moyen,320,RZA,1,13:00:00,14:25:00
20170620,1347,Arrival,Moyen,320,POLY,2,19:30:00,20:15:00
20170620,1347,Arrival,Moyen,320,RZA,1,19:30:00,20:15:00
20170620,1347,Arrival,Moyen,320,ASA,1,19:30:00,20:05:00
20170620,1349,Arrival,Moyen,321,POLY,2,14:05:00,14:50:00
20170620,1349,Arrival,Moyen,321,RZA,1,14:05:00,14:50:00
20170620,1349,Arrival,Moyen,321,ASA,1,14:05:00,14:45:00
20170620,1350,Departure,Moyen,318,POLY,1,20:50:00,21:05:00
20170620,1350,Departure,Moyen,318,RZA,1,19:50:00,21:20:00
20170620,1351,Arrival,Moyen,318,RZA,1,8:05:00,9:55:00
20170620,1354,Departure,Moyen,319,POLY,1,19:35:00,20:55:00
20170620,1355,Arrival,Moyen,319,POLY,1,10:15:00,10:30:00
20170620,1355,Arrival,Moyen,319,RZA,1,10:15:00,11:00:00
20170620,1358,Departure,Moyen,319,POLY,1,20:35:00,20:50:00
20170620,1358,Departure,Moyen,319,RZA,1,19:35:00,21:05:00
20170620,1359,Arrival,Moyen,319,POLY,1,11:25:00,12:40:00
20170620,1359,Arrival,Moyen,319,RZA,1,11:15:00,12:55:00
20170620,1367,Arrival,Moyen,318,POLY,1,13:50:00,15:10:00
20170620,1367,Arrival,Moyen,318,RZA,1,13:40:00,15:25:00
20170620,1380,Departure,Moyen,319,POLY,1,20:25:00,20:40:00
20170620,1380,Departure,Moyen,319,RZA,1,19:25:00,20:55:00
20170620,1381,Arrival,Moyen,319,POLY,1,8:50:00,10:05:00
20170620,1381,Arrival,Moyen,319,RZA,1,8:40:00,10:20:00
20170620,1382,Departure,Moyen,321,ASA,1,6:15:00,7:20:00
20170620,1382,Departure,Moyen,321,POLY,2,6:15:00,7:20:00
20170620,1382,Departure,Moyen,321,RZA,1,6:05:00,7:30:00
20170620,1383,Arrival,Moyen,321,POLY,2,11:20:00,12:35:00
20170620,1383,Arrival,Moyen,321,RZA,1,11:15:00,12:45:00
20170620,1383,Arrival,Moyen,321,ASA,1,11:20:00,12:35:00
20170620,1390,Departure,Moyen,319,POLY,1,18:40:00,18:55:00
20170620,1390,Departure,Moyen,319,RZA,1,17:40:00,19:10:00
20170620,1391,Arrival,Moyen,319,POLY,1,8:45:00,9:00:00
20170620,1391,Arrival,Moyen,319,RZA,1,8:45:00,9:30:00
20170620,1394,Departure,Moyen,320,ASA,1,6:00:00,7:05:00
20170620,1394,Departure,Moyen,320,POLY,2,6:00:00,7:05:00
20170620,1394,Departure,Moyen,320,RZA,1,5:50:00,7:15:00
20170620,1395,Arrival,Moyen,320,POLY,2,12:00:00,12:45:00
20170620,1395,Arrival,Moyen,320,RZA,1,12:00:00,12:45:00
20170620,1395,Arrival,Moyen,320,ASA,1,12:00:00,12:35:00
20170620,1401,Arrival,Moyen,321,POLY,2,8:25:00,9:40:00
20170620,1401,Arrival,Moyen,321,RZA,1,8:20:00,9:50:00
20170620,1401,Arrival,Moyen,321,ASA,1,8:25:00,9:40:00
20170620,1404,Departure,Moyen,318,POLY,1,16:00:00,17:00:00
20170620,1405,Arrival,Moyen,318,POLY,1,22:00:00,22:15:00
20170620,1405,Arrival,Moyen,318,RZA,1,22:00:00,22:45:00
20170620,1411,Arrival,Moyen,320,POLY,2,11:45:00,12:55:00
20170620,1411,Arrival,Moyen,320,RZA,1,11:40:00,13:05:00
20170620,1411,Arrival,Moyen,320,ASA,1,11:45:00,12:55:00
20170620,1413,Arrival,Moyen,318,POLY,1,13:30:00,13:45:00
20170620,1413,Arrival,Moyen,318,RZA,1,13:30:00,14:15:00
20170620,1414,Departure,Moyen,318,POLY,1,21:10:00,21:25:00
20170620,1414,Departure,Moyen,318,RZA,1,20:10:00,21:40:00
20170620,1415,Arrival,Moyen,318,RZA,1,8:40:00,10:20:00
20170620,1422,Departure,Moyen,319,POLY,1,7:10:00,7:25:00
20170620,1422,Departure,Moyen,319,RZA,1,6:10:00,7:40:00
20170620,1423,Arrival,Moyen,319,POLY,1,11:15:00,11:30:00
20170620,1423,Arrival,Moyen,319,RZA,1,11:15:00,12:00:00
20170620,1427,Arrival,Moyen,318,POLY,1,13:45:00,14:00:00
20170620,1427,Arrival,Moyen,318,RZA,1,13:45:00,14:30:00
20170620,1430,Departure,Moyen,320,ASA,1,6:20:00,7:25:00
20170620,1430,Departure,Moyen,320,POLY,2,6:20:00,7:25:00
20170620,1430,Departure,Moyen,320,RZA,1,6:10:00,7:35:00
20170620,1431,Arrival,Moyen,320,POLY,2,13:35:00,14:45:00
20170620,1431,Arrival,Moyen,320,RZA,1,13:30:00,14:55:00
20170620,1431,Arrival,Moyen,320,ASA,1,13:35:00,14:45:00
20170620,1434,Departure,Moyen,320,ASA,1,6:30:00,7:35:00
20170620,1434,Departure,Moyen,320,POLY,2,6:30:00,7:35:00
20170620,1434,Departure,Moyen,320,RZA,1,6:20:00,7:45:00
20170620,1435,Arrival,Moyen,320,POLY,2,11:35:00,12:45:00
20170620,1435,Arrival,Moyen,320,RZA,1,11:30:00,12:55:00
20170620,1435,Arrival,Moyen,320,ASA,1,11:35:00,12:45:00
20170620,1441,Arrival,Moyen,321,POLY,2,21:35:00,22:20:00
20170620,1441,Arrival,Moyen,321,RZA,1,21:35:00,22:20:00
20170620,1441,Arrival,Moyen,321,ASA,1,21:35:00,22:15:00
20170620,1443,Arrival,Moyen,318,POLY,1,15:45:00,16:45:00
20170620,1443,Arrival,Moyen,318,RZA,1,15:35:00,17:00:00
20170620,1449,Arrival,Moyen,321,POLY,2,8:00:00,9:25:00
20170620,1449,Arrival,Moyen,321,RZA,1,7:55:00,9:35:00
20170620,1449,Arrival,Moyen,321,ASA,1,7:55:00,9:25:00
20170620,1463,Arrival,Moyen,320,POLY,2,8:40:00,9:55:00
20170620,1463,Arrival,Moyen,320,RZA,1,8:35:00,10:05:00
20170620,1463,Arrival,Moyen,320,ASA,1,8:35:00,9:55:00
20170620,1464,Departure,Moyen,319,POLY,1,9:15:00,9:30:00
20170620,1464,Departure,Moyen,319,RZA,1,8:15:00,9:45:00
20170620,1465,Arrival,Moyen,319,POLY,1,16:50:00,18:10:00
20170620,1465,Arrival,Moyen,319,RZA,1,16:40:00,18:25:00
20170620,1494,Departure,Moyen,318,POLY,1,15:20:00,15:35:00
20170620,1494,Departure,Moyen,318,RZA,1,14:20:00,15:50:00
20170620,1495,Arrival,Moyen,318,POLY,1,20:35:00,21:40:00
20170620,1495,Arrival,Moyen,318,RZA,1,20:25:00,21:55:00
20170620,1497,Arrival,Moyen,320,POLY,2,11:30:00,12:15:00
20170620,1497,Arrival,Moyen,320,RZA,1,11:30:00,12:15:00
20170620,1497,Arrival,Moyen,320,ASA,1,11:25:00,12:05:00
20170620,1505,Arrival,Moyen,321,POLY,2,14:20:00,15:05:00
20170620,1505,Arrival,Moyen,321,RZA,1,14:20:00,15:05:00
20170620,1505,Arrival,Moyen,321,ASA,1,14:20:00,15:00:00
20170620,1510,Departure,Moyen,321,ASA,1,14:45:00,15:50:00
20170620,1510,Departure,Moyen,321,POLY,2,14:45:00,15:50:00
20170620,1510,Departure,Moyen,321,RZA,1,14:35:00,16:00:00
20170620,1511,Arrival,Moyen,321,POLY,2,19:30:00,20:15:00
20170620,1511,Arrival,Moyen,321,RZA,1,19:30:00,20:15:00
20170620,1511,Arrival,Moyen,321,ASA,1,19:30:00,20:10:00
20170620,1512,Departure,Moyen,318,POLY,1,19:20:00,20:30:00
20170620,1513,Arrival,Moyen,318,POLY,1,9:00:00,10:05:00
20170620,1513,Arrival,Moyen,318,RZA,1,8:50:00,10:20:00
20170620,1526,Departure,Moyen,319,POLY,1,16:55:00,18:10:00
20170620,1527,Arrival,Moyen,319,POLY,1,22:10:00,22:25:00
20170620,1527,Arrival,Moyen,319,RZA,1,22:10:00,22:55:00
20170620,1529,Arrival,Moyen,320,POLY,2,21:05:00,21:50:00
20170620,1529,Arrival,Moyen,320,RZA,1,21:05:00,21:50:00
20170620,1529,Arrival,Moyen,320,ASA,1,21:05:00,21:40:00
20170620,1532,Departure,Moyen,319,POLY,1,8:25:00,9:45:00
20170620,1533,Arrival,Moyen,319,POLY,1,16:55:00,18:10:00
20170620,1533,Arrival,Moyen,319,RZA,1,16:45:00,18:25:00
20170620,1535,Arrival,Moyen,321,POLY,2,16:55:00,18:10:00
20170620,1535,Arrival,Moyen,321,RZA,1,16:50:00,18:20:00
20170620,1535,Arrival,Moyen,321,ASA,1,16:55:00,18:10:00
20170620,1542,Departure,Moyen,318,POLY,1,7:00:00,7:15:00
20170620,1542,Departure,Moyen,318,RZA,1,6:00:00,7:30:00
20170620,1543,Arrival,Moyen,318,POLY,1,10:10:00,11:10:00
20170620,1543,Arrival,Moyen,318,RZA,1,10:00:00,11:25:00
20170620,1548,Departure,Moyen,318,POLY,1,14:00:00,15:05:00
20170620,1549,Arrival,Moyen,318,POLY,1,19:20:00,20:30:00
20170620,1549,Arrival,Moyen,318,RZA,1,19:10:00,20:45:00
20170620,1554,Departure,Moyen,320,ASA,1,6:35:00,7:40:00
20170620,1554,Departure,Moyen,320,POLY,2,6:35:00,7:40:00
20170620,1554,Departure,Moyen,320,RZA,1,6:25:00,7:50:00
20170620,1555,Arrival,Moyen,320,POLY,2,13:15:00,14:00:00
20170620,1555,Arrival,Moyen,320,RZA,1,13:15:00,14:00:00
20170620,1555,Arrival,Moyen,320,ASA,1,13:10:00,13:50:00
20170620,1560,Departure,Moyen,318,POLY,1,11:20:00,12:25:00
20170620,1561,Arrival,Moyen,318,POLY,1,16:50:00,17:05:00
20170620,1561,Arrival,Moyen,318,RZA,1,16:50:00,17:35:00
20170620,1564,Departure,Moyen,319,POLY,1,17:40:00,18:45:00
20170620,1565,Arrival,Moyen,319,POLY,1,21:50:00,22:05:00
20170620,1565,Arrival,Moyen,319,RZA,1,21:50:00,22:35:00
20170620,1566,Departure,Moyen,318,POLY,1,11:35:00,12:40:00
20170620,1567,Arrival,Moyen,318,POLY,1,16:50:00,17:55:00
20170620,1567,Arrival,Moyen,318,RZA,1,16:40:00,18:10:00
20170620,1578,Departure,Moyen,319,POLY,1,19:35:00,20:40:00
20170620,1579,Arrival,Moyen,319,POLY,1,9:00:00,10:05:00
20170620,1579,Arrival,Moyen,319,RZA,1,8:50:00,10:20:00
20170620,1580,Departure,Moyen,319,POLY,1,9:00:00,10:15:00
20170620,1581,Arrival,Moyen,319,POLY,1,14:00:00,14:15:00
20170620,1581,Arrival,Moyen,319,RZA,1,14:00:00,14:45:00
20170620,1583,Arrival,Moyen,320,POLY,2,22:10:00,22:55:00
20170620,1583,Arrival,Moyen,320,RZA,1,22:10:00,22:55:00
20170620,1583,Arrival,Moyen,320,ASA,1,22:10:00,22:45:00
20170620,1588,Departure,Moyen,319,POLY,1,12:20:00,12:35:00
20170620,1588,Departure,Moyen,319,RZA,1,11:20:00,12:50:00
20170620,1589,Arrival,Moyen,319,POLY,1,19:05:00,19:20:00
20170620,1589,Arrival,Moyen,319,RZA,1,19:05:00,19:50:00
20170620,1596,Departure,Moyen,319,POLY,1,12:20:00,12:35:00
20170620,1596,Departure,Moyen,319,RZA,1,11:20:00,12:50:00
20170620,1597,Arrival,Moyen,319,POLY,1,19:25:00,19:40:00
20170620,1597,Arrival,Moyen,319,RZA,1,19:25:00,20:10:00
20170620,1601,Arrival,Moyen,320,POLY,2,17:15:00,18:25:00
20170620,1601,Arrival,Moyen,320,RZA,1,17:10:00,18:35:00
20170620,1601,Arrival,Moyen,320,ASA,1,17:15:00,18:25:00
20170620,1604,Departure,Moyen,318,POLY,1,15:15:00,15:30:00
20170620,1604,Departure,Moyen,318,RZA,1,14:15:00,15:45:00
20170620,1605,Arrival,Moyen,318,POLY,1,20:25:00,21:30:00
20170620,1605,Arrival,Moyen,318,RZA,1,20:15:00,21:45:00
20170620,1610,Departure,Moyen,318,RZA,1,19:40:00,21:20:00
20170620,1611,Arrival,Moyen,318,POLY,1,7:35:00,7:50:00
20170620,1611,Arrival,Moyen,318,RZA,1,7:35:00,8:20:00
20170620,1614,Departure,Moyen,318,POLY,1,11:40:00,13:00:00
20170620,1615,Arrival,Moyen,318,POLY,1,16:15:00,16:30:00
20170620,1615,Arrival,Moyen,318,RZA,1,16:15:00,17:00:00
20170620,1620,Departure,Moyen,320,ASA,1,9:55:00,11:00:00
20170620,1620,Departure,Moyen,320,POLY,2,9:55:00,11:00:00
20170620,1620,Departure,Moyen,320,RZA,1,9:45:00,11:10:00
20170620,1621,Arrival,Moyen,320,POLY,2,21:30:00,22:15:00
20170620,1621,Arrival,Moyen,320,RZA,1,21:30:00,22:15:00
20170620,1621,Arrival,Moyen,320,ASA,1,21:30:00,22:05:00
20170620,1623,Arrival,Moyen,321,POLY,2,16:55:00,17:40:00
20170620,1623,Arrival,Moyen,321,RZA,1,16:55:00,17:40:00
20170620,1623,Arrival,Moyen,321,ASA,1,16:55:00,17:35:00
20170620,1625,Arrival,Moyen,321,POLY,2,19:10:00,19:55:00
20170620,1625,Arrival,Moyen,321,RZA,1,19:10:00,19:55:00
20170620,1625,Arrival,Moyen,321,ASA,1,19:10:00,19:50:00
20170620,1641,Arrival,Moyen,321,POLY,2,14:50:00,15:35:00
20170620,1641,Arrival,Moyen,321,RZA,1,14:50:00,15:35:00
20170620,1641,Arrival,Moyen,321,ASA,1,14:50:00,15:30:00
20170620,1643,Arrival,Moyen,320,POLY,2,11:30:00,12:45:00
20170620,1643,Arrival,Moyen,320,RZA,1,11:25:00,12:55:00
20170620,1643,Arrival,Moyen,320,ASA,1,11:25:00,12:45:00
20170620,1649,Arrival,Moyen,320,POLY,2,17:00:00,18:15:00
20170620,1649,Arrival,Moyen,320,RZA,1,16:55:00,18:25:00
20170620,1649,Arrival,Moyen,320,ASA,1,17:00:00,18:15:00
20170620,1652,Departure,Moyen,319,POLY,1,18:50:00,20:00:00
20170620,1653,Arrival,Moyen,319,POLY,1,9:00:00,9:15:00
20170620,1653,Arrival,Moyen,319,RZA,1,9:00:00,9:45:00
20170620,1664,Departure,Moyen,319,POLY,1,16:50:00,18:10:00
20170620,1665,Arrival,Moyen,319,POLY,1,8:25:00,9:40:00
20170620,1665,Arrival,Moyen,319,RZA,1,8:15:00,9:55:00
20170620,1666,Departure,Moyen,318,POLY,1,13:50:00,15:10:00
20170620,1667,Arrival,Moyen,318,RZA,1,19:15:00,20:10:00
20170620,1668,Departure,Moyen,319,POLY,1,7:10:00,7:25:00
20170620,1668,Departure,Moyen,319,RZA,1,6:10:00,7:40:00
20170620,1669,Arrival,Moyen,319,POLY,1,11:05:00,11:20:00
20170620,1669,Arrival,Moyen,319,RZA,1,11:05:00,11:50:00
20170620,1686,Departure,Moyen,318,POLY,1,7:00:00,7:15:00
20170620,1686,Departure,Moyen,318,RZA,1,6:00:00,7:30:00
20170620,1687,Arrival,Moyen,318,POLY,1,11:20:00,12:25:00
20170620,1687,Arrival,Moyen,318,RZA,1,11:10:00,12:40:00
20170620,1694,Departure,Moyen,319,POLY,1,20:40:00,20:55:00
20170620,1694,Departure,Moyen,319,RZA,1,19:40:00,21:10:00
20170620,1695,Arrival,Moyen,319,POLY,1,8:45:00,9:55:00
20170620,1695,Arrival,Moyen,319,RZA,1,8:35:00,10:10:00
20170620,1710,Departure,Moyen,318,POLY,1,12:05:00,12:20:00
20170620,1710,Departure,Moyen,318,RZA,1,11:05:00,12:35:00
20170620,1711,Arrival,Moyen,318,POLY,1,16:00:00,17:00:00
20170620,1711,Arrival,Moyen,318,RZA,1,15:50:00,17:15:00
20170620,1712,Departure,Moyen,319,POLY,1,14:45:00,15:00:00
20170620,1712,Departure,Moyen,319,RZA,1,13:45:00,15:15:00
20170620,1713,Arrival,Moyen,319,POLY,1,18:30:00,19:35:00
20170620,1713,Arrival,Moyen,319,RZA,1,18:20:00,19:50:00
20170620,1722,Departure,Moyen,318,POLY,1,9:00:00,10:05:00
20170620,1723,Arrival,Moyen,318,POLY,1,13:50:00,14:05:00
20170620,1723,Arrival,Moyen,318,RZA,1,13:50:00,14:35:00
20170620,1727,Arrival,Moyen,318,POLY,1,16:55:00,17:10:00
20170620,1727,Arrival,Moyen,318,RZA,1,16:55:00,17:40:00
20170620,1734,Departure,Moyen,321,ASA,1,8:55:00,10:00:00
20170620,1734,Departure,Moyen,321,POLY,2,8:55:00,10:00:00
20170620,1734,Departure,Moyen,321,RZA,1,8:45:00,10:10:00
20170620,1735,Arrival,Moyen,321,POLY,2,14:00:00,14:45:00
20170620,1735,Arrival,Moyen,321,RZA,1,14:00:00,14:45:00
20170620,1735,Arrival,Moyen,321,ASA,1,13:55:00,14:40:00
20170620,1739,Arrival,Moyen,321,POLY,2,17:00:00,18:25:00
20170620,1739,Arrival,Moyen,321,RZA,1,16:55:00,18:35:00
20170620,1739,Arrival,Moyen,321,ASA,1,17:00:00,18:25:00
20170620,1741,Arrival,Moyen,320,POLY,2,15:45:00,16:55:00
20170620,1741,Arrival,Moyen,320,RZA,1,15:40:00,17:05:00
20170620,1741,Arrival,Moyen,320,ASA,1,15:45:00,16:55:00
20170620,1742,Departure,Moyen,318,POLY,1,10:10:00,11:10:00
20170620,1743,Arrival,Moyen,318,POLY,1,14:00:00,14:15:00
20170620,1743,Arrival,Moyen,318,RZA,1,14:00:00,14:45:00
20170620,1744,Departure,Moyen,319,POLY,1,12:45:00,13:00:00
20170620,1744,Departure,Moyen,319,RZA,1,11:45:00,13:15:00
20170620,1745,Arrival,Moyen,319,POLY,1,21:30:00,21:45:00
20170620,1745,Arrival,Moyen,319,RZA,1,21:30:00,22:15:00
20170620,1750,Departure,Moyen,318,POLY,1,7:00:00,7:15:00
20170620,1750,Departure,Moyen,318,RZA,1,6:00:00,7:30:00
20170620,1751,Arrival,Moyen,318,POLY,1,11:40:00,13:00:00
20170620,1751,Arrival,Moyen,318,RZA,1,11:30:00,13:15:00
20170620,1752,Departure,Moyen,319,POLY,1,8:50:00,10:05:00
20170620,1753,Arrival,Moyen,319,POLY,1,17:00:00,17:15:00
20170620,1753,Arrival,Moyen,319,RZA,1,17:00:00,17:45:00
20170620,1754,Departure,Moyen,319,POLY,1,15:20:00,16:25:00
20170620,1755,Arrival,Moyen,319,POLY,1,22:05:00,22:20:00
20170620,1755,Arrival,Moyen,319,RZA,1,22:05:00,22:50:00
20170620,1766,Departure,Moyen,318,POLY,1,16:50:00,17:55:00
20170620,1767,Arrival,Moyen,318,POLY,1,22:00:00,22:15:00
20170620,1767,Arrival,Moyen,318,RZA,1,22:00:00,22:45:00
20170620,1780,Departure,Moyen,320,ASA,1,12:30:00,13:35:00
20170620,1780,Departure,Moyen,320,POLY,2,12:30:00,13:35:00
20170620,1780,Departure,Moyen,320,RZA,1,12:20:00,13:45:00
20170620,1781,Arrival,Moyen,320,POLY,2,17:55:00,19:10:00
20170620,1781,Arrival,Moyen,320,RZA,1,17:50:00,19:20:00
20170620,1781,Arrival,Moyen,320,ASA,1,17:55:00,19:10:00
20170620,1788,Departure,Moyen,319,POLY,1,11:25:00,12:30:00
20170620,1789,Arrival,Moyen,319,POLY,1,18:50:00,20:00:00
20170620,1789,Arrival,Moyen,319,RZA,1,18:40:00,20:15:00
20170620,1800,Departure,Moyen,321,ASA,1,13:55:00,15:00:00
20170620,1800,Departure,Moyen,321,POLY,2,13:55:00,15:00:00
20170620,1800,Departure,Moyen,321,RZA,1,13:45:00,15:10:00
20170620,1801,Arrival,Moyen,321,POLY,2,19:40:00,21:00:00
20170620,1801,Arrival,Moyen,321,RZA,1,19:35:00,21:10:00
20170620,1801,Arrival,Moyen,321,ASA,1,19:40:00,21:00:00
20170620,1812,Departure,Moyen,318,POLY,1,8:50:00,9:05:00
20170620,1812,Departure,Moyen,318,RZA,1,7:50:00,9:20:00
20170620,1813,Arrival,Moyen,318,POLY,1,12:35:00,13:35:00
20170620,1813,Arrival,Moyen,318,RZA,1,12:25:00,13:50:00
20170620,1814,Departure,Moyen,318,POLY,1,15:30:00,16:35:00
20170620,1815,Arrival,Moyen,318,POLY,1,19:40:00,19:55:00
20170620,1815,Arrival,Moyen,318,RZA,1,19:40:00,20:25:00
20170620,1823,Arrival,Moyen,320,POLY,2,19:40:00,21:00:00
20170620,1823,Arrival,Moyen,320,RZA,1,19:35:00,21:10:00
20170620,1823,Arrival,Moyen,320,ASA,1,19:40:00,21:00:00
20170620,1829,Arrival,Moyen,318,POLY,1,17:00:00,17:15:00
20170620,1829,Arrival,Moyen,318,RZA,1,17:00:00,17:45:00
20170620,1832,Departure,Moyen,319,POLY,1,12:05:00,12:20:00
20170620,1832,Departure,Moyen,319,RZA,1,11:05:00,12:35:00
20170620,1833,Arrival,Moyen,319,POLY,1,19:35:00,20:40:00
20170620,1833,Arrival,Moyen,319,RZA,1,19:25:00,20:55:00
20170620,1835,Arrival,Moyen,320,POLY,2,19:20:00,20:05:00
20170620,1835,Arrival,Moyen,320,RZA,1,19:20:00,20:05:00
20170620,1835,Arrival,Moyen,320,ASA,1,19:15:00,19:55:00
20170620,1842,Departure,Moyen,319,POLY,1,9:00:00,10:05:00
20170620,1843,Arrival,Moyen,319,POLY,1,13:05:00,13:20:00
20170620,1843,Arrival,Moyen,319,RZA,1,13:05:00,13:50:00
20170620,1844,Departure,Moyen,319,POLY,1,15:50:00,16:05:00
20170620,1844,Departure,Moyen,319,RZA,1,14:50:00,16:20:00
20170620,1845,Arrival,Moyen,319,POLY,1,9:00:00,10:15:00
20170620,1845,Arrival,Moyen,319,RZA,1,8:50:00,10:30:00
20170620,1851,Arrival,Moyen,318,POLY,1,17:00:00,17:15:00
20170620,1851,Arrival,Moyen,318,RZA,1,17:00:00,17:45:00
20170620,1854,Departure,Moyen,319,POLY,1,8:25:00,9:40:00
20170620,1855,Arrival,Moyen,319,POLY,1,15:20:00,16:25:00
20170620,1855,Arrival,Moyen,319,RZA,1,15:10:00,16:40:00
20170620,1889,Arrival,Moyen,320,POLY,2,16:50:00,17:35:00
20170620,1889,Arrival,Moyen,320,RZA,1,16:50:00,17:35:00
20170620,1889,Arrival,Moyen,320,ASA,1,16:50:00,17:25:00
20170620,1890,Departure,Moyen,319,POLY,1,11:25:00,12:40:00
20170620,1891,Arrival,Moyen,319,POLY,1,21:15:00,21:30:00
20170620,1891,Arrival,Moyen,319,RZA,1,21:15:00,22:00:00
